price,bathrooms,bedrooms,listing_type,area_sqft,zip_code
374900.0,1.0,0.0,1,744.0,92101
269900.0,1.0,0.0,1,480.0,92026
509000.0,1.0,0.0,1,519.0,95110
279900.0,1.0,0.0,4,311.0,92101
99900.0,1.0,0.0,3,240.0,92024
109500.0,1.0,0.0,3,240.0,92024
575000.0,1.0,0.0,1,750.0,95113
324999.0,1.0,0.0,1,462.0,92101
580000.0,1.0,0.0,1,683.0,95113
400000.0,1.0,0.0,1,718.0,92101
329999.0,1.0,0.0,1,461.0,92103
419000.0,1.0,1.0,1,535.0,92103
416000.0,1.0,1.0,1,658.0,95128
514888.0,1.0,1.0,1,845.0,92101
579950.0,1.0,1.0,1,808.0,95126
69900.0,1.0,1.0,3,756.0,92027
219000.0,1.0,1.0,4,378.0,92104
99500.0,1.0,1.0,3,729.0,92025
414900.0,1.0,1.0,1,671.0,92101
160000.0,1.0,1.0,3,379.0,92024
399000.0,1.0,1.0,1,816.0,92110
565000.0,1.0,1.0,0,700.0,92109
515000.0,1.0,1.0,1,665.0,95110
400000.0,1.0,1.0,1,831.0,92128
599000.0,1.0,1.0,1,876.0,95110
398000.0,1.0,1.0,0,1050.0,92128
565000.0,1.0,1.0,1,748.0,92130
520000.0,1.0,1.0,1,708.0,92014
265000.0,1.0,1.0,1,551.0,92105
599800.0,1.0,1.0,1,719.0,95131
490000.0,1.0,1.0,1,870.0,92101
470000.0,1.0,1.0,1,736.0,95122
469000.0,1.0,1.0,1,658.0,95128
335000.0,1.0,1.0,1,604.0,92126
379000.0,1.0,1.0,1,667.0,92101
420000.0,2.0,1.0,1,842.0,92009
454995.0,1.0,1.0,1,704.0,92122
449500.0,1.0,1.0,1,1035.0,92101
469000.0,1.0,1.0,1,788.0,92101
144400.0,1.0,1.0,3,550.0,92024
424900.0,1.0,1.0,1,726.0,92101
349000.0,1.0,1.0,0,664.0,92108
430000.0,1.0,1.0,0,704.0,92122
699000.0,1.0,1.0,1,953.0,95110
599000.0,1.0,1.0,1,663.0,95110
795000.0,1.0,1.0,1,736.0,95128
869900.0,1.0,1.0,1,697.0,92109
359900.0,1.0,1.0,1,551.0,92116
525000.0,1.0,1.0,1,845.0,92101
419000.0,1.0,1.0,1,658.0,95128
449000.0,1.0,1.0,1,544.0,95117
645000.0,2.0,1.0,1,821.0,92101
489000.0,1.0,1.0,1,704.0,92122
448000.0,1.0,1.0,1,724.0,95135
147000.0,1.0,1.0,3,546.0,95116
779000.0,1.0,1.0,1,819.0,95110
425000.0,1.0,1.0,1,814.0,92128
545000.0,1.0,1.0,1,733.0,95110
539000.0,1.0,1.0,1,713.0,92037
199999.0,1.0,1.0,3,624.0,92026
264900.0,1.0,1.0,1,558.0,92115
536000.0,1.0,1.0,1,638.0,92130
668000.0,1.0,1.0,1,899.0,95113
475000.0,2.0,1.0,4,756.0,92027
424900.0,1.0,1.0,4,756.0,92101
1245000.0,1.0,1.0,1,812.0,92014
225000.0,1.0,1.0,3,900.0,92024
329000.0,1.0,1.0,1,530.0,92108
289900.0,1.0,1.0,1,431.0,92101
465000.0,1.0,1.0,1,735.0,92101
365000.0,1.0,1.0,1,675.0,92108
529000.0,1.0,1.0,1,621.0,95110
164999.0,1.0,1.0,3,480.0,95125
975000.0,1.0,1.0,4,688.0,95127
470000.0,1.0,1.0,4,661.0,92101
39950.0,1.0,1.0,3,373.0,95138
588888.0,2.0,1.0,1,810.0,95113
272250.0,1.0,1.0,1,650.0,92105
525000.0,1.0,1.0,4,684.0,92104
449000.0,1.0,1.0,1,535.0,92122
485000.0,1.0,1.0,1,765.0,92109
340000.0,1.0,1.0,1,616.0,92108
570000.0,1.0,1.0,1,914.0,95110
479000.0,1.0,1.0,1,807.0,92101
275000.0,1.0,1.0,1,550.0,92115
399000.0,1.0,1.0,1,692.0,92122
59900.0,1.0,1.0,3,355.0,95138
375000.0,1.0,1.0,1,620.0,92104
490000.0,1.0,1.0,1,744.0,95123
149500.0,1.0,1.0,3,480.0,92024
599000.0,1.0,1.0,4,675.0,92116
435000.0,1.0,1.0,1,554.0,92122
360000.0,1.0,1.0,1,594.0,92102
589000.0,2.0,1.0,1,1207.0,92009
649900.0,2.0,1.0,1,1273.0,92101
329900.0,1.0,1.0,1,640.0,92116
548000.0,2.0,1.0,1,1004.0,95122
400000.0,1.0,1.0,1,641.0,92103
445000.0,2.0,1.0,1,854.0,92110
439000.0,1.0,1.0,1,672.0,92117
416000.0,1.0,1.0,1,650.0,92024
160000.0,1.0,1.0,3,774.0,92111
419999.0,1.0,1.0,1,633.0,95116
449000.0,1.0,1.0,1,699.0,92101
170000.0,1.0,1.0,3,516.0,95125
674900.0,2.0,2.0,1,1078.0,92101
779000.0,3.0,2.0,1,1282.0,92101
269000.0,2.0,2.0,3,1440.0,95128
774999.0,2.0,2.0,4,1008.0,92126
578800.0,2.0,2.0,1,922.0,95128
499900.0,3.0,2.0,0,1219.0,92154
99900.0,2.0,2.0,3,900.0,95125
395000.0,2.0,2.0,3,1820.0,92026
488000.0,2.0,2.0,1,955.0,95127
799000.0,2.0,2.0,1,1412.0,92103
515900.0,2.0,2.0,1,866.0,92126
886000.0,2.0,2.0,1,1371.0,95131
818000.0,2.0,2.0,1,986.0,95128
699000.0,2.0,2.0,4,1311.0,92120
959900.0,2.0,2.0,0,1338.0,92101
779000.0,3.0,2.0,8,1042.0,95133
399500.0,1.0,2.0,1,882.0,92129
249000.0,2.0,2.0,3,1440.0,95123
875000.0,3.0,2.0,8,1130.0,95134
506900.0,2.0,2.0,1,1035.0,92120
780000.0,3.0,2.0,1,1353.0,95125
995000.0,2.0,2.0,6,1215.0,92104
254900.0,2.0,2.0,3,1632.0,92011
599900.0,1.0,2.0,1,648.0,92116
530000.0,2.0,2.0,1,918.0,95111
678000.0,1.0,2.0,1,907.0,95110
525000.0,2.0,2.0,3,1960.0,92026
489000.0,2.0,2.0,3,1440.0,92010
899000.0,3.0,2.0,1,1328.0,92102
1395000.0,1.0,2.0,4,984.0,92106
287500.0,2.0,2.0,3,1440.0,92011
238888.0,2.0,2.0,3,1120.0,95111
1398898.0,1.0,2.0,4,1208.0,95126
629000.0,2.0,2.0,1,910.0,92116
839000.0,2.0,2.0,1,1662.0,95112
848888.0,2.0,2.0,1,1622.0,95112
929900.0,3.0,2.0,1,1704.0,92008
575000.0,2.0,2.0,1,955.0,95112
700000.0,2.0,2.0,1,984.0,95118
365000.0,1.0,2.0,1,700.0,92115
798000.0,2.0,2.0,1,986.0,95128
429900.0,1.0,2.0,4,824.0,92108
789000.0,3.0,2.0,8,1013.0,95118
429900.0,2.0,2.0,3,2176.0,92026
439000.0,1.0,2.0,1,810.0,92129
419000.0,1.0,2.0,1,836.0,92119
375000.0,1.0,2.0,1,748.0,92115
829000.0,2.0,2.0,1,1662.0,95112
179000.0,2.0,2.0,3,1440.0,95125
648000.0,2.0,2.0,1,998.0,95124
349000.0,2.0,2.0,0,900.0,92105
179000.0,1.0,2.0,3,780.0,92011
475000.0,2.0,2.0,1,907.0,92128
564900.0,2.0,2.0,1,1106.0,92101
328000.0,2.0,2.0,3,1440.0,95148
629000.0,2.0,2.0,1,1199.0,92009
800000.0,1.0,2.0,4,910.0,92116
350000.0,2.0,2.0,3,1140.0,92026
879900.0,2.0,2.0,1,1002.0,92037
210000.0,2.0,2.0,3,1260.0,92117
685000.0,2.0,2.0,1,1364.0,92117
750000.0,3.0,2.0,8,1124.0,95132
167500.0,2.0,2.0,3,1040.0,92111
679950.0,1.0,2.0,4,800.0,95112
349900.0,2.0,2.0,1,954.0,92025
543000.0,2.0,2.0,1,912.0,95122
634000.0,2.0,2.0,1,871.0,95110
727000.0,3.0,2.0,1,1351.0,95136
375000.0,1.0,2.0,1,771.0,92111
499900.0,2.0,2.0,1,881.0,92129
899900.0,1.0,2.0,4,816.0,92102
598000.0,2.0,2.0,1,1011.0,95112
275000.0,2.0,2.0,3,1392.0,92026
688000.0,2.0,2.0,1,984.0,95118
499000.0,2.0,2.0,4,1161.0,92115
557700.0,2.0,2.0,1,890.0,95133
899000.0,3.0,2.0,8,1376.0,95136
769000.0,1.0,2.0,4,672.0,92104
369000.0,2.0,2.0,1,966.0,92154
529900.0,2.0,2.0,1,900.0,92009
549000.0,1.0,2.0,4,832.0,92113
1345000.0,2.0,2.0,4,1396.0,92037
599000.0,2.0,2.0,1,1061.0,92103
499000.0,2.0,2.0,3,1464.0,92010
519000.0,2.0,2.0,1,838.0,92116
589950.0,2.0,2.0,1,824.0,95118
345000.0,2.0,2.0,1,1275.0,92106
264900.0,2.0,2.0,3,936.0,95125
490000.0,1.0,2.0,1,798.0,95123
549000.0,2.0,2.0,4,792.0,92113
899000.0,2.0,2.0,8,1450.0,95112
1350000.0,2.0,2.0,4,1241.0,92101
1690000.0,3.0,2.0,7,2215.0,92008
1345000.0,3.0,2.0,8,1976.0,92009
275900.0,1.0,2.0,1,1140.0,92026
199000.0,2.0,2.0,3,1440.0,95136
299999.0,1.0,2.0,1,813.0,92105
898000.0,1.0,2.0,4,1027.0,95112
725000.0,2.0,2.0,1,1027.0,92011
1600000.0,2.0,2.0,1,1344.0,92037
1599000.0,2.0,2.0,6,1914.0,92107
560000.0,2.0,2.0,3,1467.0,92026
580000.0,3.0,2.0,1,1130.0,92120
898000.0,3.0,2.0,8,1105.0,95130
599000.0,2.0,2.0,8,1209.0,92128
489000.0,1.0,2.0,1,798.0,95123
1519000.0,3.0,2.0,8,1561.0,92024
369990.0,2.0,2.0,3,1320.0,92026
675000.0,3.0,2.0,4,1032.0,92103
1325000.0,2.0,2.0,1,1556.0,92101
259000.0,2.0,2.0,3,1464.0,95134
650000.0,3.0,2.0,1,1392.0,92009
89900.0,2.0,2.0,3,1440.0,92154
615000.0,3.0,2.0,1,1068.0,92124
699000.0,2.0,2.0,4,828.0,92101
450000.0,3.0,2.0,1,1285.0,92154
1375000.0,3.0,2.0,4,1395.0,92037
885000.0,2.0,2.0,8,1371.0,95131
159900.0,1.0,2.0,3,784.0,95134
79999.0,2.0,2.0,3,1200.0,92027
125000.0,2.0,2.0,3,576.0,92024
355000.0,2.0,2.0,1,959.0,92027
798000.0,2.0,2.0,1,1929.0,92009
899000.0,1.0,2.0,4,1156.0,95112
385000.0,2.0,2.0,1,890.0,92115
998900.0,2.0,2.0,1,1240.0,92101
788888.0,2.0,2.0,1,843.0,95121
765000.0,1.0,2.0,4,1174.0,95116
780000.0,2.0,2.0,0,1614.0,92128
598000.0,2.0,2.0,8,950.0,95123
550000.0,2.0,2.0,1,976.0,92110
599000.0,2.0,2.0,1,1274.0,92108
530000.0,2.0,2.0,1,918.0,95111
950000.0,2.0,2.0,1,1371.0,92101
239900.0,2.0,2.0,3,960.0,95134
675000.0,3.0,2.0,1,1234.0,92009
429900.0,2.0,2.0,1,874.0,92111
1699900.0,3.0,2.0,8,1900.0,92024
888000.0,2.0,2.0,8,1241.0,95118
674900.0,2.0,2.0,1,1536.0,92009
674000.0,2.0,2.0,1,1328.0,92128
988000.0,3.0,2.0,1,1213.0,95131
545000.0,2.0,2.0,1,1240.0,95135
625000.0,1.0,2.0,1,942.0,95123
899000.0,2.0,2.0,4,689.0,92103
692900.0,2.0,2.0,4,1090.0,92120
700000.0,1.0,2.0,4,1175.0,92120
789000.0,2.0,2.0,1,986.0,95128
370000.0,1.0,2.0,1,738.0,92139
578000.0,1.0,2.0,4,938.0,92105
99900.0,2.0,2.0,3,1440.0,92154
599000.0,3.0,2.0,1,1334.0,92108
232500.0,2.0,2.0,0,1145.0,92011
559900.0,2.0,2.0,1,1036.0,92128
890000.0,2.0,2.0,1,876.0,92007
185000.0,1.0,2.0,3,950.0,92117
525000.0,2.0,2.0,0,899.0,92127
998000.0,2.0,2.0,4,984.0,95123
725000.0,1.0,2.0,4,1042.0,92120
710000.0,3.0,2.0,8,1306.0,92103
245000.0,2.0,2.0,3,992.0,92026
689000.0,2.0,2.0,1,1208.0,92009
540900.0,2.0,2.0,4,1054.0,92026
799800.0,2.0,2.0,1,1421.0,95112
1749000.0,3.0,2.0,1,1375.0,92008
535000.0,2.0,2.0,1,918.0,95111
399999.0,2.0,2.0,1,973.0,92119
1345000.0,2.0,2.0,8,1149.0,95129
170000.0,2.0,2.0,3,1200.0,95134
249900.0,2.0,2.0,4,972.0,95125
174900.0,2.0,2.0,3,860.0,92154
568000.0,2.0,2.0,1,1024.0,95122
750000.0,2.0,2.0,4,1008.0,92126
247000.0,2.0,2.0,3,880.0,95138
660000.0,3.0,2.0,1,1411.0,92009
598900.0,2.0,2.0,1,1114.0,92126
599900.0,3.0,2.0,8,1618.0,92120
549750.0,2.0,2.0,1,1037.0,92101
529000.0,2.0,2.0,1,783.0,92104
699888.0,3.0,2.0,1,1173.0,95008
967900.0,2.0,2.0,1,1324.0,92101
299000.0,1.0,2.0,0,504.0,92024
499888.0,1.0,2.0,1,959.0,95123
925000.0,2.0,2.0,6,1326.0,92104
619900.0,1.0,2.0,4,1092.0,92105
749000.0,3.0,2.0,8,1104.0,95136
659000.0,2.0,2.0,1,900.0,92024
549900.0,2.0,2.0,1,855.0,92104
465000.0,1.0,2.0,1,876.0,95122
859000.0,2.0,2.0,6,1645.0,92025
415000.0,2.0,2.0,1,1178.0,92025
165000.0,2.0,2.0,3,672.0,95116
528000.0,1.0,2.0,1,798.0,95118
549000.0,1.0,2.0,4,784.0,92113
945000.0,2.0,2.0,1,1668.0,95136
519000.0,2.0,2.0,1,831.0,92126
599999.0,1.0,2.0,8,903.0,95124
924900.0,2.0,2.0,4,1276.0,92127
1225000.0,2.0,2.0,1,1353.0,92109
599999.0,1.0,2.0,8,903.0,95124
249000.0,2.0,2.0,3,1152.0,95123
1550000.0,3.0,2.0,1,1513.0,95128
320000.0,1.0,2.0,1,864.0,92027
799000.0,2.0,2.0,8,1168.0,95136
688000.0,2.0,2.0,1,934.0,95132
789000.0,2.0,2.0,8,1008.0,95125
788000.0,2.0,2.0,1,1191.0,92101
319999.0,2.0,2.0,1,900.0,92105
619900.0,2.0,2.0,1,944.0,92130
999888.0,2.0,2.0,4,1376.0,95112
239000.0,2.0,2.0,3,1080.0,95125
269000.0,2.0,2.0,3,1998.0,95125
928000.0,1.0,2.0,4,845.0,95112
610000.0,2.0,2.0,1,1040.0,92128
850000.0,3.0,2.0,1,1856.0,92009
1100000.0,2.0,2.0,4,1101.0,92110
599000.0,2.0,2.0,1,840.0,92103
624999.0,2.0,2.0,1,1187.0,92108
640000.0,2.0,2.0,1,1110.0,92109
514900.0,2.0,2.0,1,949.0,92102
99000.0,2.0,2.0,3,960.0,92027
925000.0,2.0,2.0,1,1423.0,92101
925000.0,2.0,2.0,1,1195.0,95126
329000.0,2.0,2.0,3,1440.0,95148
999000.0,1.0,2.0,4,1010.0,95125
629000.0,2.0,2.0,1,864.0,92130
499000.0,1.0,2.0,1,798.0,95118
599888.0,1.0,2.0,1,904.0,95123
559000.0,2.0,2.0,1,904.0,92128
399000.0,2.0,2.0,0,870.0,92109
1079000.0,2.0,2.0,1,1572.0,92101
299999.0,1.0,2.0,1,813.0,92105
629000.0,3.0,2.0,8,1116.0,92131
874000.0,2.0,2.0,8,1322.0,92008
749000.0,3.0,2.0,8,1028.0,95133
844000.0,3.0,2.0,1,1966.0,92110
599000.0,2.0,2.0,4,1202.0,92025
885000.0,3.0,2.0,8,1365.0,95126
649999.0,1.0,2.0,1,907.0,95110
225000.0,2.0,2.0,3,1056.0,95128
445000.0,2.0,2.0,3,1440.0,92024
899000.0,3.0,2.0,1,1244.0,92024
799000.0,1.0,2.0,4,696.0,95111
939900.0,3.0,2.0,1,1752.0,95112
609888.0,2.0,2.0,8,1056.0,95122
918888.0,1.0,2.0,4,1036.0,95112
1188000.0,2.0,2.0,4,1112.0,92122
199900.0,1.0,2.0,3,840.0,95111
639000.0,1.0,2.0,4,910.0,92104
609000.0,2.0,2.0,1,922.0,92103
899000.0,1.0,2.0,4,1260.0,95110
799000.0,2.0,2.0,1,1387.0,92037
773888.0,3.0,2.0,8,1473.0,95133
788888.0,2.0,2.0,8,1241.0,95123
227000.0,2.0,2.0,3,1056.0,95136
295000.0,1.0,2.0,1,751.0,92105
925000.0,2.0,2.0,4,1326.0,92011
1399000.0,1.0,2.0,4,1054.0,95002
539000.0,2.0,2.0,1,949.0,92102
768000.0,2.0,2.0,4,1063.0,92130
618000.0,2.0,2.0,1,871.0,95110
395000.0,2.0,2.0,1,1012.0,92139
128000.0,2.0,2.0,3,880.0,92154
475000.0,2.0,2.0,1,980.0,92128
1150000.0,2.0,2.0,1,1228.0,92101
450000.0,1.0,2.0,0,698.0,92126
499900.0,2.0,2.0,1,972.0,92108
379900.0,3.0,2.0,1,1069.0,92154
745000.0,2.0,2.0,4,1600.0,92026
548000.0,2.0,2.0,1,975.0,95133
169999.0,2.0,2.0,3,960.0,95136
749000.0,2.0,2.0,1,1087.0,95126
425000.0,2.0,2.0,3,1800.0,92026
699000.0,2.0,2.0,4,750.0,92111
249000.0,2.0,2.0,3,1656.0,95123
767900.0,2.0,2.0,1,930.0,92109
520000.0,2.0,2.0,1,902.0,95116
535000.0,2.0,2.0,1,955.0,95127
289000.0,2.0,2.0,3,1440.0,92011
170000.0,1.0,2.0,3,600.0,95116
594000.0,1.0,2.0,1,822.0,92101
1275000.0,3.0,2.0,1,1410.0,92130
294100.0,1.0,2.0,1,813.0,92105
1595000.0,2.0,2.0,1,1748.0,92101
965000.0,2.0,2.0,8,1200.0,95124
889000.0,2.0,2.0,4,1198.0,92117
525000.0,2.0,2.0,1,1225.0,92009
575000.0,2.0,2.0,0,1069.0,92101
511900.0,2.0,2.0,1,896.0,92109
679000.0,3.0,2.0,8,1421.0,92011
699000.0,2.0,2.0,1,1078.0,92116
664000.0,2.0,2.0,8,1341.0,92010
139500.0,2.0,2.0,3,1340.0,92011
539000.0,2.0,2.0,1,1223.0,95135
549500.0,3.0,2.0,1,980.0,92110
499000.0,1.0,2.0,1,820.0,92104
1299000.0,3.0,2.0,4,1496.0,92024
795900.0,2.0,2.0,1,1186.0,92106
690000.0,2.0,2.0,1,1037.0,92122
375000.0,2.0,2.0,1,1192.0,92025
399999.0,2.0,2.0,8,1120.0,92026
799000.0,2.0,2.0,1,1056.0,92024
1075000.0,1.0,2.0,4,1070.0,95126
880000.0,2.0,2.0,1,1370.0,92101
1098000.0,2.0,2.0,1,1275.0,95126
957000.0,2.0,2.0,1,1135.0,95110
439000.0,1.0,2.0,1,811.0,95135
648000.0,2.0,2.0,1,1080.0,95131
165000.0,1.0,2.0,3,800.0,92024
525000.0,2.0,2.0,3,1764.0,92008
495000.0,3.0,2.0,1,1202.0,92029
129000.0,1.0,2.0,3,864.0,92029
1195000.0,2.0,2.0,1,1296.0,95110
650000.0,2.0,2.0,1,1020.0,92101
650000.0,2.0,2.0,0,1222.0,92104
909888.0,2.0,2.0,1,1676.0,95124
94999.0,2.0,2.0,3,1440.0,92105
425000.0,1.0,2.0,1,820.0,92119
649000.0,2.0,2.0,1,910.0,92107
725000.0,3.0,2.0,8,1908.0,92124
649888.0,1.0,2.0,8,1047.0,92130
439000.0,1.0,2.0,1,920.0,92111
829000.0,2.0,2.0,1,1270.0,92101
1034900.0,2.0,2.0,1,1692.0,92101
679000.0,2.0,2.0,4,1078.0,92101
818000.0,1.0,2.0,4,819.0,92116
875000.0,3.0,2.0,1,1380.0,92106
530000.0,2.0,2.0,1,907.0,92128
749000.0,1.0,2.0,4,960.0,95125
999900.0,1.0,2.0,4,1056.0,92116
174900.0,2.0,2.0,3,550.0,95111
669000.0,2.0,2.0,8,992.0,95119
675000.0,1.0,2.0,4,816.0,95112
369900.0,1.0,2.0,1,788.0,92123
649000.0,2.0,2.0,1,871.0,95110
549900.0,1.0,2.0,1,862.0,92104
495000.0,1.0,2.0,4,672.0,92105
415000.0,2.0,2.0,1,1144.0,92120
749999.0,1.0,2.0,4,658.0,92104
769000.0,2.0,2.0,1,850.0,95134
749000.0,2.0,2.0,8,1423.0,92101
429000.0,2.0,2.0,1,1144.0,92120
649000.0,2.0,2.0,1,1019.0,92110
1098000.0,2.0,2.0,1,1793.0,92122
495000.0,2.0,2.0,4,1006.0,92154
549000.0,2.0,2.0,1,894.0,92122
795000.0,1.0,2.0,4,1037.0,92104
260000.0,2.0,2.0,3,1680.0,95125
475000.0,2.0,2.0,1,877.0,95116
919000.0,2.0,2.0,1,887.0,92101
678000.0,2.0,2.0,1,1061.0,95112
1079000.0,2.0,2.0,1,1572.0,92101
459000.0,2.0,2.0,4,894.0,92108
939900.0,2.0,2.0,8,1479.0,95125
370000.0,1.0,2.0,1,738.0,92139
619900.0,3.0,2.0,1,1373.0,92009
689000.0,2.0,2.0,1,1277.0,95112
780000.0,3.0,2.0,1,1232.0,92008
130000.0,1.0,2.0,3,2014.0,92117
699000.0,2.0,2.0,4,1600.0,92128
625000.0,2.0,2.0,4,1448.0,92027
179000.0,1.0,2.0,3,780.0,92011
1049000.0,1.0,2.0,4,758.0,92107
598000.0,2.0,2.0,8,988.0,95136
588000.0,2.0,2.0,1,832.0,95133
302000.0,2.0,2.0,3,1792.0,95125
1099000.0,2.0,2.0,4,1558.0,92106
899000.0,2.0,2.0,1,988.0,92008
559900.0,2.0,2.0,1,1036.0,92128
249000.0,2.0,2.0,3,1760.0,95125
518000.0,2.0,2.0,1,1223.0,95135
795000.0,2.0,2.0,1,1261.0,95123
1639000.0,2.0,2.0,1,1600.0,92103
319000.0,1.0,2.0,0,866.0,92139
799999.0,2.0,2.0,1,1148.0,95129
559900.0,2.0,2.0,1,904.0,92128
949900.0,2.0,2.0,0,1454.0,92108
1275000.0,1.0,2.0,4,1280.0,95124
179900.0,1.0,2.0,3,672.0,95111
679000.0,2.0,2.0,1,976.0,95132
420000.0,1.0,2.0,1,798.0,95123
1099000.0,1.0,2.0,4,870.0,95126
799000.0,2.0,2.0,1,1460.0,95135
437750.0,2.0,2.0,3,1440.0,92010
799000.0,2.0,2.0,1,1284.0,95110
672500.0,2.0,2.0,1,1020.0,95118
479000.0,2.0,2.0,4,1642.0,92026
796000.0,2.0,2.0,1,1229.0,95123
749000.0,3.0,2.0,8,1105.0,95130
259000.0,2.0,2.0,3,1344.0,92011
130000.0,1.0,2.0,3,744.0,92154
525000.0,1.0,2.0,1,880.0,95111
824900.0,2.0,2.0,1,1032.0,92101
570000.0,2.0,2.0,1,899.0,92127
800000.0,3.0,2.0,1,1139.0,92101
659000.0,2.0,2.0,1,1470.0,92129
549000.0,2.0,2.0,4,1017.0,92025
690000.0,2.0,2.0,1,1490.0,95135
673000.0,2.0,2.0,4,1409.0,92026
975000.0,2.0,2.0,4,1141.0,92110
374900.0,2.0,2.0,8,896.0,92027
290000.0,2.0,2.0,1,991.0,92115
549900.0,2.0,2.0,1,1000.0,95116
498000.0,2.0,2.0,1,840.0,92104
259000.0,2.0,2.0,3,1680.0,95123
480000.0,3.0,2.0,8,1219.0,92154
665000.0,2.0,2.0,1,1781.0,95135
214900.0,2.0,2.0,3,1080.0,92026
949000.0,1.0,2.0,4,960.0,95126
179000.0,2.0,2.0,3,1440.0,95136
649000.0,2.0,2.0,1,910.0,92107
47900.0,2.0,2.0,3,924.0,95131
550000.0,2.0,2.0,1,1153.0,92122
775000.0,3.0,2.0,8,1721.0,92008
199900.0,2.0,2.0,3,1683.0,92102
975000.0,3.0,2.0,1,1565.0,92102
839000.0,1.0,2.0,4,816.0,92104
235000.0,2.0,2.0,3,1100.0,95136
850000.0,3.0,2.0,1,1860.0,95128
724900.0,3.0,3.0,4,1686.0,92029
1475000.0,4.0,3.0,1,2124.0,92108
1548800.0,2.0,3.0,4,1540.0,95124
1250000.0,3.0,3.0,0,1855.0,92010
949900.0,3.0,3.0,4,1444.0,92127
